Date,Open,High,Low,Close,Volume
2023-01-19,3108.48,3114.92,3091.01,3102.14,1585044
2023-01-20,3094.69,3121.96,3086.04,3092.94,1529349
2023-01-23,3115.84,3144.35,3086.04,3140.58,1067916
2023-01-24,3149.87,3174.65,3142.79,3160.26,1387863
2023-01-25,3150.15,3159.07,3131.48,3154.24,874110
2023-01-27,3150.79,3169.18,3110.6,3137.04,1785879
2023-01-30,3145.27,3180.63,3113.59,3157.82,1953798
2023-01-31,3171.94,3171.94,3081.81,3088.9,2820375
2023-02-01,3092.85,3144.35,3085.49,3134.56,2205161
2023-02-02,3151.71,3190.33,3145.36,3182.43,1813847
2023-02-03,3222.52,3222.52,3175.53,3202.57,1804469
2023-02-06,3194.15,3194.15,3160.77,3182.01,1138714
2023-02-07,3190.24,3212.41,3183.35,3193.6,1455647
2023-02-08,3198.66,3255.54,3198.66,3237.33,1986946
2023-02-09,3232.64,3262.62,3223.72,3256.41,1655427
2023-02-10,3237.24,3257.79,3226.34,3253.38,1187821
2023-02-13,3263.91,3263.91,3194.38,3202.66,1087939
2023-02-14,3223.44,3241.7,3214.25,3218.94,1579818
2023-02-15,3206.89,3242.76,3182.2,3237.84,1429449
2023-02-16,3243.86,3287.82,3243.68,3272.23,1618931
2023-02-17,3242.89,3254.62,3209.65,3219.9,1061369
2023-02-20,3220.68,3239.08,3195.9,3207.17,1296082
2023-02-21,3213.33,3227.03,3168.03,3173.78,1139541
2023-02-22,3140.63,3170.1,3122.28,3128.3,1218430
2023-02-23,3146.19,3175.07,3134.24,3139.57,1441570
2023-02-24,3147.57,3158.1,3110.6,3127.29,977592
2023-02-27,3117.68,3117.68,3049.63,3064.2,1128022
2023-02-28,3061.12,3119.52,3034.82,3046.73,4116217
2023-03-01,3056.06,3116.76,3048.71,3113.73,1669307
2023-03-02,3091.01,3099.2,3051.47,3054.64,1556538
2023-03-03,3084.57,3088.25,3063.51,3073.67,1043190
2023-03-06,3091.84,3131.43,3089.17,3100.99,1334132
2023-03-08,3093.77,3123.2,3063.28,3118.05,1844590
2023-03-09,3113.08,3113.08,3063.28,3068.8,1648500
2023-03-10,3046.77,3069.17,3025.71,3063.42,1024404
2023-03-13,3065.26,3099.1,3009.16,3018.31,1901233
2023-03-14,3016.52,3038.96,2951.59,2956.69,2670334
2023-03-15,2988.93,2998.45,2935.59,2941.93,1780522
2023-03-16,2950.3,2961.15,2917.19,2929.15,1901060
2023-03-17,2897.42,2962.62,2891.44,2923.91,6739966
2023-03-20,2915.03,2915.03,2846.42,2890.8,2289468
2023-03-21,2890.8,2903.17,2848.63,2856.59,1815297
2023-03-22,2878.61,2890.98,2856.59,2879.3,1123939
2023-03-23,2864.68,2893.6,2851.9,2873.65,1372218
2023-03-24,2895.95,2915.35,2856.49,2869.83,1329577
2023-03-27,2883.17,2899.49,2856.49,2871.49,1524217
2023-03-28,2875.81,2896.55,2860.31,2865.6,1303530
2023-03-29,2877.65,2896.96,2854.75,2886.75,1740616
2023-03-31,2933.7,2954.9,2898.8,2948.37,2382581
2023-04-03,2965.89,2965.89,2918.8,2942.94,1521830
2023-04-05,2929.61,3002.13,2929.61,2979.55,2655065
2023-04-06,2965.94,2995.69,2956.74,2961.98,1703464
2023-04-10,2961.34,3009.16,2956.74,3001.25,2203187
2023-04-11,3001.8,3010.03,2935.72,2955.64,2348779
2023-04-12,2968.65,2999.0,2942.02,2981.25,2417727
2023-04-13,2952.14,2970.53,2924.55,2932.69,4174070
2023-04-17,2882.34,2909.28,2823.62,2887.3,5505048
2023-04-18,2901.51,2903.26,2860.73,2879.26,2617302
2023-04-19,2879.26,2887.76,2824.77,2841.41,3298034
2023-04-20,2841.78,2862.93,2830.74,2855.39,2419999
2023-04-21,2860.17,2910.25,2851.71,2906.94,1929184
2023-04-24,2897.97,2925.42,2875.03,2919.77,1640676
2023-04-25,2927.31,2934.85,2894.66,2920.87,2024090
2023-04-26,2925.47,2950.67,2925.47,2941.24,2000029
2023-04-27,2929.15,2942.21,2915.95,2931.86,2434446
2023-04-28,2943.31,2968.0,2939.5,2960.65,2931312
2023-05-02,2975.13,2975.13,2952.14,2960.79,2321159
2023-05-03,2957.66,2957.66,2918.25,2924.46,2468285
2023-05-04,2924.69,2965.43,2922.71,2961.98,1953253
2023-05-05,2961.34,2983.41,2952.19,2971.18,1710027
2023-05-08,2984.33,2993.39,2971.73,2989.48,928235
2023-05-09,2991.32,3033.07,2985.25,3019.51,1107375
2023-05-10,3025.71,3040.89,3003.69,3022.77,1559987
2023-05-11,3043.19,3043.83,3009.16,3018.49,1719623
2023-05-12,3015.74,3025.71,2998.12,3011.28,1027479
2023-05-15,3020.2,3027.55,2987.41,2993.57,1150390
2023-05-16,2994.63,3021.12,2989.34,2996.42,986306
2023-05-17,2994.4,3016.52,2941.33,2950.95,1588815
2023-05-18,2966.81,2969.57,2938.35,2942.81,1369364
2023-05-19,2952.14,2974.67,2945.75,2963.96,1152449
2023-05-22,2970.53,3042.68,2958.62,3033.72,1333243
2023-05-23,3040.43,3060.62,3025.81,3032.2,1687418
2023-05-24,3012.84,3050.73,3012.84,3037.99,1016555
2023-05-25,3029.39,3040.43,3004.65,3028.93,1374917
2023-05-26,3028.93,3070.46,3026.63,3061.49,1791115
2023-05-29,3090.83,3101.13,3045.95,3053.63,1210372
2023-05-30,3048.71,3059.7,3036.15,3049.81,1344224
2023-05-31,3043.19,3060.39,3002.86,3025.25,5815424
2023-06-01,3047.79,3071.7,3032.61,3056.98,1177314
2023-06-02,3059.05,3067.93,3032.57,3040.06,2030661
2023-06-05,3048.71,3059.74,3021.16,3024.7,1861468
2023-06-06,3016.52,3024.66,2961.89,2972.65,2022849
2023-06-07,2991.69,3015.46,2980.65,3011.83,1567196
2023-06-08,2999.04,3007.32,2973.29,2976.47,1759366
2023-06-09,2984.33,2988.93,2947.86,2951.5,1775689
2023-06-12,2956.74,2992.97,2953.06,2986.08,2324605
2023-06-13,2998.12,3002.72,2978.81,2983.13,1371928
2023-06-14,2983.13,2994.31,2966.72,2989.89,1658544
2023-06-15,3006.8,3008.79,2974.1,2979.93,2273810
2023-06-16,2962.05,2964.27,2924.06,2941.58,4156189
2023-06-19,2955.57,2978.64,2941.67,2974.47,1468186
2023-06-20,2977.8,2994.94,2965.8,2990.49,1528452
2023-06-21,3011.16,3021.72,2987.02,3018.75,1645987
2023-06-22,3020.42,3027.51,2992.72,3000.5,1529603
2023-06-23,2999.39,3010.6,2973.31,2979.98,1119505
2023-06-26,2969.46,2977.71,2939.81,2955.24,1978803
2023-06-27,2966.68,2973.77,2948.43,2962.38,863542
2023-06-28,2972.24,2993.51,2958.72,2979.15,1575872
2023-06-30,2983.36,3066.75,2977.89,3059.57,2672406
2023-07-03,3070.73,3074.9,3028.53,3031.82,1687264
2023-07-04,3048.22,3071.38,3036.45,3065.68,1656681
2023-07-05,3076.01,3084.35,3062.11,3075.97,1453008
2023-07-06,3063.55,3083.84,3059.33,3078.7,1848238
2023-07-07,3059.34,3110.2,3059.34,3084.58,1789326
2023-07-10,3080.41,3080.41,3025.24,3031.49,1407431
2023-07-11,3052.85,3052.85,3021.16,3031.91,1110172
2023-07-12,3039.83,3047.43,3011.25,3020.33,1515240
2023-07-13,3042.66,3119.97,3032.23,3095.05,4585146
2023-07-14,3117.7,3265.81,3105.66,3256.36,6306101
2023-07-17,3252.05,3289.02,3221.52,3235.09,2743228
2023-07-18,3220.55,3265.02,3210.36,3239.87,2600090
2023-07-19,3242.78,3258.4,3192.43,3215.03,2405370
2023-07-20,3207.65,3231.62,3191.81,3217.13,1715404
2023-07-21,3162.09,3190.74,3120.29,3128.88,3770223
2023-07-24,3140.67,3170.82,3132.41,3153.45,1680132
2023-07-25,3156.0,3164.64,3139.93,3157.53,1272980
2023-07-26,3158.65,3177.69,3144.39,3147.46,1066803
2023-07-27,3153.63,3169.15,3144.44,3155.44,1701769
2023-07-28,3144.39,3152.47,3094.23,3116.89,2599831
2023-07-31,3125.25,3183.08,3122.0,3178.25,2743678
2023-08-01,3172.26,3214.06,3172.26,3206.67,1956167
2023-08-02,3190.79,3201.43,3170.96,3196.08,1914899
2023-08-03,3176.9,3189.21,3128.6,3158.28,2026351
2023-08-04,3159.49,3224.28,3159.49,3198.78,2248493
2023-08-07,3208.44,3240.07,3196.64,3236.4,1853889
2023-08-08,3236.4,3241.88,3210.9,3223.91,1634225
2023-08-09,3218.61,3220.56,3181.59,3216.38,1794589
2023-08-10,3204.77,3218.61,3186.24,3197.43,1096701
2023-08-11,3193.72,3220.24,3171.33,3203.66,1679974
2023-08-14,3196.13,3209.41,3168.54,3204.63,1190425
2023-08-16,3204.77,3219.63,3191.02,3212.57,1328445
2023-08-17,3209.42,3214.8,3170.59,3191.53,1843241
2023-08-18,3167.61,3167.61,3117.92,3127.76,2526749
2023-08-21,3135.1,3167.38,3132.31,3159.86,1375579
2023-08-22,3158.32,3168.54,3125.86,3141.74,1222012
2023-08-23,3147.18,3160.18,3136.03,3156.7,1330046
2023-08-24,3165.76,3170.45,3137.98,3146.94,1152881
2023-08-25,3135.1,3145.13,3112.11,3140.95,1158046
2023-08-28,3152.75,3152.75,3121.26,3135.61,1037485
2023-08-29,3140.72,3148.62,3125.81,3136.17,944517
2023-08-30,3156.47,3165.85,3142.58,3149.92,1188200
2023-08-31,3159.25,3174.49,3105.98,3118.2,3417652
2023-09-01,3126.74,3148.11,3118.19,3139.0,1277950
2023-09-04,3137.89,3188.84,3130.5,3175.51,1828332
2023-09-05,3176.9,3201.98,3163.11,3185.59,1501842
2023-09-06,3189.91,3199.1,3156.56,3186.1,1314818
2023-09-07,3186.93,3214.06,3179.04,3209.65,1885092
2023-09-08,3209.65,3218.7,3190.88,3197.25,1518917
2023-09-11,3215.92,3237.93,3200.13,3233.24,1783604
2023-09-12,3243.79,3334.73,3235.42,3326.27,4476016
2023-09-13,3317.26,3333.75,3293.02,3314.24,1754929
2023-09-14,3316.29,3341.97,3293.57,3307.0,2604721
2023-09-15,3314.24,3350.94,3309.23,3342.53,2952897
2023-09-18,3325.58,3362.04,3321.12,3349.82,1395753
2023-09-20,3325.53,3367.33,3325.53,3349.73,1649396
2023-09-21,3333.47,3348.75,3277.23,3330.45,2004073
2023-09-22,3329.25,3375.46,3311.64,3347.5,1989083
2023-09-25,3346.43,3362.69,3305.7,3322.88,1238778
2023-09-26,3314.01,3339.42,3284.66,3330.82,1726062
2023-09-27,3334.82,3357.11,3302.96,3334.17,1541134
2023-09-28,3344.11,3346.71,3276.62,3285.35,1755753
2023-09-29,3285.77,3314.8,3256.37,3277.78,2243791
2023-10-03,3282.99,3282.99,3232.73,3264.08,1948148
2023-10-04,3238.49,3295.8,3230.13,3286.28,1788138
2023-10-05,3301.38,3366.4,3298.78,3334.22,2990768
2023-10-06,3335.75,3376.57,3320.93,3363.99,2075691
2023-10-09,3385.96,3417.49,3372.9,3379.73,4233074
2023-10-10,3381.31,3388.7,3345.36,3370.95,1848148
2023-10-11,3390.55,3390.55,3348.75,3353.3,2426417
2023-10-12,3320.89,3333.56,3286.61,3290.74,4241281
2023-10-13,3279.08,3322.74,3274.44,3317.03,2890357
2023-10-16,3312.52,3320.56,3268.96,3273.56,1671104
2023-10-17,3279.08,3282.94,3254.33,3257.77,1672065
2023-10-18,3261.43,3272.3,3236.35,3239.37,1408245
2023-10-19,3231.22,3238.07,3214.83,3218.32,1514545
2023-10-20,3213.43,3259.16,3207.52,3254.55,1481211
2023-10-23,3234.48,3240.02,3167.71,3175.95,1106272
2023-10-25,3157.65,3189.78,3145.26,3157.28,1518537
2023-10-26,3136.74,3142.0,3101.3,3107.59,1984471
2023-10-27,3119.93,3131.11,3107.82,3120.81,1108851
2023-10-30,3119.93,3150.52,3104.8,3146.52,910972
2023-10-31,3165.57,3165.57,3119.98,3137.39,999811
2023-11-01,3124.59,3140.05,3083.61,3101.91,1563475
2023-11-02,3113.6,3144.1,3113.6,3129.34,1245384
2023-11-03,3149.73,3155.23,3114.62,3120.77,1402598
2023-11-06,3143.21,3159.33,3128.31,3148.1,1099852
2023-11-07,3146.01,3170.36,3134.83,3138.98,1191144
2023-11-08,3139.91,3168.31,3138.14,3149.31,992899
2023-11-09,3157.28,3158.58,3112.53,3117.56,2112352
2023-11-10,3108.75,3117.56,3094.18,3104.52,1338557
2023-11-13,3125.52,3125.52,3098.51,3102.75,1030990
2023-11-15,3150.76,3178.6,3125.57,3170.5,2059802
2023-11-16,3194.48,3286.96,3179.72,3257.63,3951984
2023-11-17,3257.63,3282.45,3252.69,3261.91,2021292
2023-11-20,3251.48,3291.2,3251.48,3277.88,1475621
2023-11-21,3277.88,3296.0,3260.56,3269.13,1807236
2023-11-22,3259.63,3290.04,3242.03,3287.71,1798051
2023-11-23,3287.57,3300.61,3259.63,3267.31,2729804
2023-11-24,3254.27,3263.87,3215.86,3219.68,1989733
2023-11-28,3219.68,3242.17,3197.23,3231.83,1689195
2023-11-29,3241.93,3276.39,3237.09,3272.43,1441634
2023-11-30,3259.12,3275.14,3241.93,3248.08,3266235
2023-12-01,3259.63,3275.41,3250.36,3270.48,1172141
2023-12-04,3301.21,3304.15,3257.77,3271.22,1625213
2023-12-05,3295.02,3295.02,3262.24,3289.06,1377656
2023-12-06,3289.99,3364.73,3283.05,3356.58,1896572
2023-12-07,3357.42,3381.21,3345.03,3366.64,1967653
2023-12-08,3383.49,3394.67,3354.67,3377.63,1641155
2023-12-11,3374.09,3402.12,3366.73,3392.71,1102503
2023-12-12,3389.04,3444.4,3381.63,3419.91,2236866
2023-12-13,3393.32,3399.33,3318.3,3346.75,3850968
2023-12-14,3380.7,3425.4,3378.47,3415.39,3290396
2023-12-15,3414.88,3628.39,3414.88,3595.84,8531230
2023-12-18,3593.14,3659.17,3567.1,3594.16,2521612
2023-12-19,3580.93,3590.34,3529.71,3554.11,2004435
2023-12-20,3564.4,3631.04,3507.87,3520.45,2586083
2023-12-21,3498.28,3545.26,3486.27,3527.38,1517562
2023-12-22,3539.03,3581.82,3503.63,3561.38,2413058
2023-12-26,3557.51,3570.69,3529.85,3534.88,1285231
2023-12-27,3538.09,3555.98,3509.22,3549.46,1293976
2023-12-28,3561.38,3574.42,3531.67,3538.93,1682889
2023-12-29,3531.57,3560.07,3506.8,3532.88,1574996
2024-01-01,3529.71,3568.83,3513.88,3549.36,825907
2024-01-02,3549.36,3549.36,3508.52,3523.38,1344068
2024-01-03,3508.29,3512.81,3433.83,3438.21,1803075
2024-01-04,3447.52,3463.59,3400.26,3414.97,3598144
2024-01-05,3422.61,3490.36,3422.47,3481.19,1963127
2024-01-08,3481.19,3482.91,3420.19,3425.68,1067805
2024-01-09,3455.16,3494.65,3429.83,3436.49,1370944
2024-01-10,3436.58,3473.13,3434.72,3458.05,1292227
2024-01-11,3468.24,3513.88,3452.41,3479.0,1777909
2024-01-12,3583.73,3637.05,3559.14,3616.14,6813450
2024-01-15,3688.04,3692.69,3618.19,3635.7,2801505
2024-01-16,3631.23,3631.23,3590.76,3596.12,1432672
2024-01-17,3556.72,3641.42,3550.71,3617.81,3458696
2024-01-18,3630.29,3640.35,3596.77,3634.58,2239110
2024-01-19,3699.66,3717.06,3671.58,3697.83,2941975
2024-01-23,3657.46,3689.25,3603.77,3618.31,2618854
2024-01-24,3638.71,3642.13,3568.93,3602.88,2657709
2024-01-25,3601.1,3620.89,3543.71,3573.34,2205154
2024-01-29,3564.43,3582.44,3545.72,3564.62,1646747
2024-01-30,3570.67,3608.51,3551.49,3564.2,1411621
2024-01-31,3574.18,3595.57,3560.35,3578.64,2459358
2024-02-01,3582.44,3662.06,3568.42,3614.46,2363107
2024-02-02,3634.06,3736.61,3631.2,3719.64,2826510
2024-02-05,3735.3,3771.87,3715.7,3726.2,1691523
2024-02-06,3748.43,3891.82,3741.87,3878.79,4474396
2024-02-07,3894.73,3896.6,3820.59,3829.46,2124267
2024-02-08,3835.65,3899.42,3831.94,3877.0,2345173
2024-02-09,3879.3,3924.5,3845.02,3876.63,2100596
2024-02-12,3873.16,3900.92,3850.23,3864.44,1013716
2024-02-13,3868.89,3910.67,3827.67,3891.45,1257415
2024-02-14,3851.59,3859.0,3797.66,3845.12,1391283
2024-02-15,3871.28,3888.44,3829.08,3848.03,1091582
2024-02-16,3857.45,3889.99,3845.12,3871.56,1307556
2024-02-19,3866.64,3871.56,3802.82,3848.59,772291
2024-02-20,3828.24,3843.15,3760.62,3779.99,1193648
2024-02-21,3763.43,3810.65,3733.05,3743.27,1885939
2024-02-22,3724.05,3840.29,3724.05,3832.93,2982052
2024-02-23,3873.16,3873.16,3794.76,3800.1,2538072
2024-02-26,3785.0,3798.13,3735.07,3752.23,1379284
2024-02-27,3750.3,3867.53,3750.3,3849.15,2960475
2024-02-28,3840.9,3896.51,3834.71,3862.8,1939225
2024-02-29,3844.09,3880.75,3811.78,3840.43,3772719
2024-03-01,3851.78,3882.54,3832.64,3839.73,2043265
2024-03-04,3849.71,3861.81,3822.42,3826.92,1749271
2024-03-05,3809.39,3811.26,3732.49,3762.59,2070859
2024-03-06,3745.66,3818.77,3712.28,3811.54,1744204
2024-03-07,3812.2,3867.53,3786.6,3853.09,2688905
2024-03-11,3834.71,3894.73,3834.71,3865.98,2304068
2024-03-12,3865.98,3966.89,3864.76,3931.54,4039801
2024-03-13,3943.49,3977.26,3874.94,3890.98,2837260
2024-03-14,3895.15,3962.25,3831.89,3945.93,2919608
2024-03-15,3931.87,3975.38,3917.24,3956.86,3373143
2024-03-18,3953.11,3990.15,3861.76,3894.26,1526904
2024-03-19,3799.31,3805.64,3719.92,3729.95,8931209
2024-03-20,3738.11,3768.12,3713.92,3723.95,1817913
2024-03-21,3741.91,3759.12,3702.48,3725.88,3829582
2024-03-22,3654.65,3693.1,3615.26,3667.68,5852485
2024-03-26,3634.02,3701.26,3630.69,3636.36,3440925
2024-03-27,3646.68,3652.77,3591.25,3602.04,1968575
2024-03-28,3610.67,3671.53,3601.66,3635.24,4311783
2024-04-01,3655.3,3688.69,3646.26,3673.17,1569676
2024-04-02,3648.08,3666.7,3632.14,3642.27,2142666
2024-04-03,3611.51,3733.42,3611.51,3701.82,3973090
2024-04-04,3728.64,3778.11,3690.52,3754.34,3394637
2024-04-05,3730.61,3753.12,3714.2,3731.78,1636819
2024-04-08,3735.3,3781.86,3713.73,3725.5,2302538
2024-04-09,3736.24,3766.11,3680.95,3701.12,1876992
2024-04-10,3710.35,3742.05,3674.34,3736.85,2101965
2024-04-12,3724.05,3763.76,3700.13,3752.56,4354821
2024-04-15,3752.56,3811.45,3675.33,3696.1,4200329
2024-04-16,3659.34,3684.38,3622.62,3631.95,3051420
2024-04-18,3635.7,3691.22,3610.57,3621.82,3476284
2024-04-19,3599.32,3612.96,3564.52,3588.25,2957749
2024-04-22,3598.38,3636.83,3574.93,3624.26,1728883
2024-04-23,3635.94,3652.77,3620.51,3633.74,1807586
2024-04-24,3648.08,3655.59,3586.61,3592.8,1317312
2024-04-25,3574.18,3632.75,3574.0,3612.63,2856271
2024-04-26,3615.4,3635.7,3566.07,3583.7,2039178
2024-04-29,3599.32,3636.64,3581.69,3629.51,1110693
2024-04-30,3631.2,3640.35,3573.06,3583.05,2203078
2024-05-02,3543.1,3630.36,3543.1,3623.04,2491044
2024-05-03,3648.22,3651.46,3561.43,3604.38,2962234
2024-05-06,3613.38,3694.93,3613.38,3677.2,2053831
2024-05-07,3686.35,3739.99,3670.12,3731.5,2062112
2024-05-08,3714.67,3736.52,3693.66,3729.63,1247685
2024-05-09,3715.61,3724.05,3666.89,3713.92,1726486
2024-05-10,3716.17,3726.48,3643.44,3651.74,1672489
2024-05-13,3642.93,3709.04,3629.33,3702.29,931326
2024-05-14,3691.22,3700.41,3650.8,3658.59,1058317
2024-05-15,3661.68,3682.74,3634.49,3639.08,1115021
2024-05-16,3675.64,3693.02,3630.67,3684.94,2599399
2024-05-17,3701.99,3702.94,3617.92,3621.79,2765804
2024-05-21,3618.49,3631.85,3599.08,3608.66,1908117
2024-05-22,3622.64,3628.55,3606.16,3619.81,1311168
2024-05-23,3628.26,3688.77,3613.67,3677.86,2095742
2024-05-24,3663.5,3668.74,3631.43,3636.34,1309452
2024-05-27,3641.54,3691.93,3628.64,3634.03,1841538
2024-05-28,3644.37,3655.71,3617.92,3627.27,1801993
2024-05-29,3635.77,3635.77,3589.58,3593.03,1568095
2024-05-30,3567.86,3584.29,3509.71,3529.22,2919230
2024-05-31,3532.9,3542.16,3451.43,3467.68,10956800
2024-06-03,3526.1,3543.82,3491.34,3497.81,2156773
2024-06-04,3495.12,3537.63,3392.63,3509.29,3395997
2024-06-05,3510.23,3574.28,3495.12,3539.0,2799670
2024-06-06,3571.63,3627.27,3534.32,3618.3,4328036
2024-06-07,3624.82,3698.21,3624.82,3678.33,4552445
2024-06-10,3679.32,3689.62,3629.16,3645.03,1734661
2024-06-11,3632.09,3665.1,3628.31,3638.8,1419898
2024-06-12,3659.86,3677.9,3615.51,3619.48,2177001
2024-06-13,3643.24,3674.6,3638.7,3663.41,1932323
2024-06-14,3673.65,3673.65,3616.03,3619.86,1860730
2024-06-18,3614.19,3629.26,3584.91,3603.85,1774045
2024-06-19,3615.7,3621.56,3582.92,3591.19,1509050
2024-06-20,3585.8,3598.98,3570.74,3577.54,2846526
2024-06-21,3615.09,3663.07,3587.74,3599.74,4642195
2024-06-24,3597.85,3643.43,3581.36,3605.45,1702154
2024-06-25,3605.64,3634.59,3582.88,3625.9,1338808
2024-06-26,3631.62,3652.82,3628.31,3642.34,1639845
2024-06-27,3618.87,3723.72,3606.68,3716.3,4526556
2024-06-28,3700.86,3740.72,3682.01,3687.96,2731571
2024-07-01,3668.93,3780.11,3668.93,3757.91,2658723
2024-07-02,3772.46,3800.61,3762.02,3794.94,2307449
2024-07-03,3797.4,3803.16,3736.0,3745.68,1821198
2024-07-04,3778.37,3823.24,3761.6,3798.3,2518001
2024-07-05,3787.95,3803.78,3767.17,3789.65,1668616
2024-07-08,3799.29,3808.03,3757.77,3772.08,1758882
2024-07-09,3764.34,3785.07,3754.99,3764.81,1305801
2024-07-10,3763.11,3781.62,3685.93,3692.69,2669716
2024-07-11,3713.33,3759.61,3679.89,3706.43,4872189
2024-07-12,3759.62,3967.39,3751.4,3952.27,13509164
2024-07-15,4001.16,4005.22,3926.86,3938.34,4848030
2024-07-16,3940.98,3962.28,3915.38,3947.08,2029521
2024-07-18,3929.65,4085.51,3929.65,4076.58,5613364
2024-07-19,4087.8,4126.96,4057.36,4073.6,3903354
2024-07-22,4071.28,4090.22,4038.19,4059.35,1896386
2024-07-23,4055.23,4129.75,4039.42,4073.55,2365208
2024-07-24,4059.49,4108.35,4041.13,4077.25,1809793
2024-07-25,4066.6,4112.04,4046.9,4092.63,2810342
2024-07-26,4118.67,4187.27,4106.41,4154.51,3552210
2024-07-29,4180.21,4195.36,4138.55,4148.12,1746803
2024-07-30,4157.59,4164.12,4097.18,4133.2,1797906
2024-07-31,4118.67,4179.27,4113.94,4152.14,2330091
2024-08-01,4165.44,4184.29,4132.92,4163.27,2202244
2024-08-02,4132.87,4164.12,4042.93,4055.28,2811282
2024-08-05,4013.57,4013.57,3891.91,3934.09,2787771
2024-08-06,3949.14,4031.8,3939.53,3949.38,2203067
2024-08-07,4003.16,4019.21,3958.0,3977.07,1237666
2024-08-08,3958.66,4006.95,3938.77,3950.66,2441283
2024-08-09,3992.74,4027.44,3981.9,4003.87,1302536
2024-08-12,4005.05,4013.57,3963.72,3972.53,936912
2024-08-13,3988.96,4008.84,3960.55,3973.76,1495593
2024-08-14,3985.17,4077.2,3965.43,4066.83,3226545
2024-08-16,4118.67,4191.58,4095.09,4181.21,3457058
2024-08-19,4185.89,4255.25,4156.87,4251.23,2055210
2024-08-20,4265.43,4322.24,4260.69,4282.75,2212298
2024-08-21,4277.74,4317.5,4253.64,4309.46,1896990
2024-08-22,4317.5,4318.4,4258.04,4262.59,1829872
2024-08-23,4260.69,4266.37,4218.09,4226.51,1809253
2024-08-26,4250.28,4310.07,4246.49,4263.01,1844164
2024-08-27,4265.43,4270.16,4248.2,4258.0,930697
2024-08-28,4259.51,4319.87,4220.26,4266.42,1848058
2024-08-29,4222.82,4313.72,4222.82,4271.87,2133641
2024-08-30,4260.69,4348.04,4249.14,4311.59,3637222
2024-09-02,4332.65,4344.01,4272.05,4280.62,1216500
2024-09-03,4280.62,4313.62,4256.81,4272.39,1717263
2024-09-04,4238.87,4248.39,4200.76,4241.05,1265505
2024-09-05,4242.7,4259.75,4217.28,4237.92,1688793
2024-09-06,4236.03,4278.64,4203.89,4219.74,1649179
2024-09-09,4218.09,4251.46,4194.89,4212.93,1184938
2024-09-10,4206.2,4298.52,4204.31,4268.13,1385591
2024-09-11,4281.0,4307.42,4233.47,4241.14,1325919
2024-09-12,4270.4,4291.56,4195.65,4277.45,2742216
2024-09-13,4289.1,4305.2,4265.43,4282.09,1458786
2024-09-16,4286.26,4304.3,4255.44,4273.24,1155120
2024-09-17,4273.24,4294.59,4228.5,4266.04,1699364
2024-09-18,4257.9,4257.9,4091.21,4115.02,2961779
2024-09-19,4156.59,4187.03,4054.1,4067.68,2927551
2024-09-20,4087.33,4100.4,4002.68,4057.03,5447908
2024-09-23,4071.33,4080.23,4026.83,4041.5,1702319
2024-09-24,4025.55,4062.81,4014.52,4044.16,3012026
2024-09-25,4026.21,4061.48,4014.52,4047.42,2713073
2024-09-26,4033.46,4087.24,4033.46,4064.23,3964251
2024-09-27,4104.47,4145.18,4071.38,4079.57,3012477
2024-09-30,4058.93,4070.15,4033.5,4041.5,2503416
2024-10-01,4029.24,4067.31,4017.31,4059.87,1823365
2024-10-03,4035.92,4051.45,3986.12,4007.66,3350119
2024-10-04,4000.32,4069.44,3999.42,4026.12,2965463
2024-10-07,4046.62,4068.73,4004.48,4045.62,1472619
2024-10-08,4045.39,4051.82,3980.39,4027.07,1541867
2024-10-09,4033.46,4066.6,4020.86,4026.78,1082504
2024-10-10,4027.07,4065.51,3975.32,4002.59,2378875
2024-10-11,3922.68,4016.37,3893.75,3928.55,5759183
2024-10-14,3919.84,3943.89,3902.98,3916.67,2137590
2024-10-15,3911.36,3948.2,3877.23,3897.87,2759474
2024-10-16,3867.76,3896.17,3850.91,3877.18,2359151
2024-10-17,3894.08,3910.32,3875.29,3890.49,2522659
2024-10-18,3881.94,3935.24,3872.45,3913.31,2361000
2024-10-21,3922.38,3929.35,3862.96,3872.31,1595450
2024-10-22,3859.17,3881.75,3802.55,3811.23,1928049
2024-10-23,3796.14,3904.3,3791.92,3859.4,1966476
2024-10-24,3800.32,3871.5,3800.32,3841.99,2676744
2024-10-25,3850.67,3883.84,3827.56,3851.15,1759676
2024-10-28,3861.97,3923.71,3844.93,3882.75,1532534
2024-10-29,3887.5,3894.76,3853.57,3867.94,1445885
2024-10-30,3867.71,3898.08,3853.52,3876.87,1935002
2024-10-31,3862.96,3870.84,3758.56,3766.58,3740372
2024-11-01,3786.89,3795.53,3773.79,3781.53,154895
2024-11-04,3764.54,3788.83,3714.19,3762.5,2269192
2024-11-05,3740.62,3783.23,3740.62,3769.33,967590
2024-11-06,3799.94,3938.7,3773.03,3929.07,3792017
2024-11-07,3957.59,3991.85,3877.25,3939.75,3724349
2024-11-08,3943.64,3957.64,3908.19,3936.05,1648039
2024-11-11,3918.2,4018.9,3908.19,3985.12,1406487
2024-11-12,4001.54,4003.43,3952.51,3983.88,1587640
2024-11-13,3965.56,3983.26,3920.91,3939.22,1098813
2024-11-14,3924.66,3948.38,3907.05,3935.0,1825432
2024-11-18,3998.69,3998.69,3787.22,3815.03,3313944
2024-11-19,3815.41,3921.95,3809.91,3834.06,1776233
2024-11-21,3839.14,3884.27,3819.3,3865.67,2384347
